0.0
0.0
0.0
3.0
2.0
4.0
2.5
2.0
0.0
2.5
1.0
2.0
3.0
2.0
2.0
1.5
1.0
0.0
0.0
2.5
1.5
1.0
0.0
2.0
2.0
3.0
2.0
2.0
2.0
2.0
0.0
2.5
1.0
3.0
2.0
0.0
3.0
3.0
2.0
4.0
3.0
2.6666666666666665
2.0
3.0
3.0
2.0
2.0
0.0
2.0
3.0
3.0
2.5
2.0
1.0
2.0
0.0
0.0
2.5
2.0
2.0
2.0
1.0
3.0
2.0
0.0
3.0
2.5
2.0
1.0
3.0
1.5
1.0
2.5
2.5
1.6666666666666667
1.0
0.0
2.0
0.0
2.5
0.0
3.0
2.5
2.0
2.0
2.0
1.5
0.0
2.0
0.0
3.0
3.0
3.0
3.0
2.0
0.0
1.5
1.0
0.0
1.0
3.0
2.0
2.0
2.0
2.0
2.0
2.0
0.0
2.5
0.0
2.5
0.0
2.2
1.0
1.0
4.0
2.0
1.5
0.0
0.0
2.0
2.0
2.0
0.0
2.5
1.0
3.0
2.0
1.5
0.0
0.0
2.5
2.0
1.5
2.0
2.0
0.0
2.5
2.0
2.0
2.5
1.5
1.0
0.0
2.0
1.5
0.0
0.0
2.5
1.5
0.0
0.0
2.5
1.0
2.0
0.0
2.0
0.0
3.0
3.0
2.0
2.0
0.0
3.0
3.0
1.0
3.5
0.0
3.0
2.5
0.0
2.0
0.0
1.5
0.0
1.5
2.0
2.0
2.0
1.5
0.0
2.5
1.5
0.0
1.0
2.0
0.0
1.0
2.0
0.0
1.0
3.0
1.0
0.0
1.0
5.0
1.6666666666666667
4.0
3.0
5.0
